Tarih,İzmir,Aliağa,Çeşme,Bergama,Manisa,Akhisar,Salihli,Çiğli,Menderes,Alaşehir,Demirci,Güzelyalı,Kula,Ödemiş,Soma,Urla,Unnamed: 17
2020-04-08 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-08 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-08 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-08 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-08 08:00:00,,,63.9,,63.9,66.7,,,,,,66.7,,,,,
2020-04-08 09:00:00,,,233.3,,186.1,197.2,,,,,,261.1,,,,,
2020-04-08 10:00:00,,,469.4,,308.3,336.1,,,,,,427.8,,,,,
2020-04-08 11:00:00,,,680.6,,630.6,650.0,,,,,,619.4,,,,,
2020-04-08 12:00:00,,,780.6,,730.6,783.3,,,,,,736.1,,,,,
2020-04-08 13:00:00,,,850.0,,844.4,852.8,,,,,,850.0,,,,,
2020-04-08 14:00:00,,,866.7,,847.2,858.3,,,,,,861.1,,,,,
2020-04-08 15:00:00,,,822.2,,766.7,758.3,,,,,,800.0,,,,,
2020-04-08 16:00:00,,,722.2,,702.8,691.7,,,,,,711.1,,,,,
2020-04-08 17:00:00,,,580.6,,561.1,561.1,,,,,,561.1,,,,,
2020-04-08 18:00:00,,,383.3,,377.8,363.9,,,,,,383.3,,,,,
2020-04-08 19:00:00,,,175.0,,172.2,161.1,,,,,,163.9,,,,,
2020-04-08 20:00:00,,,36.4,,32.8,9.7,,,,,,29.7,,,,,
2020-04-08 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-08 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-08 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 08:00:00,,,69.4,,91.7,88.9,,,,,,77.8,,,,,
2020-04-09 09:00:00,,,247.2,,286.1,286.1,,,,,,286.1,,,,,
2020-04-09 10:00:00,,,469.4,,497.2,494.4,,,,,,497.2,,,,,
2020-04-09 11:00:00,,,677.8,,669.4,672.2,,,,,,669.4,,,,,
2020-04-09 12:00:00,,,791.7,,791.7,786.1,,,,,,794.4,,,,,
2020-04-09 13:00:00,,,861.1,,861.1,861.1,,,,,,858.3,,,,,
2020-04-09 14:00:00,,,880.6,,872.2,869.4,,,,,,872.2,,,,,
2020-04-09 15:00:00,,,833.3,,805.6,800.0,,,,,,816.7,,,,,
2020-04-09 16:00:00,,,741.7,,719.4,716.7,,,,,,727.8,,,,,
2020-04-09 17:00:00,,,594.4,,572.2,563.9,,,,,,577.8,,,,,
2020-04-09 18:00:00,,,400.0,,386.1,380.6,,,,,,388.9,,,,,
2020-04-09 19:00:00,,,180.6,,172.2,169.4,,,,,,175.0,,,,,
2020-04-09 20:00:00,,,37.5,,33.6,31.4,,,,,,32.5,,,,,
2020-04-09 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-09 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 08:00:00,,,77.8,,100.0,105.6,,,,,,91.7,,,,,
2020-04-10 09:00:00,,,308.3,,313.9,313.9,,,,,,319.4,,,,,
2020-04-10 10:00:00,,,505.6,,508.3,519.4,,,,,,508.3,,,,,
2020-04-10 11:00:00,,,677.8,,691.7,683.3,,,,,,686.1,,,,,
2020-04-10 12:00:00,,,802.8,,800.0,802.8,,,,,,800.0,,,,,
2020-04-10 13:00:00,,,872.2,,869.4,866.7,,,,,,869.4,,,,,
2020-04-10 14:00:00,,,891.7,,883.3,880.6,,,,,,883.3,,,,,
2020-04-10 15:00:00,,,861.1,,841.7,836.1,,,,,,833.3,,,,,
2020-04-10 16:00:00,,,750.0,,736.1,730.6,,,,,,738.9,,,,,
2020-04-10 17:00:00,,,602.8,,580.6,577.8,,,,,,586.1,,,,,
2020-04-10 18:00:00,,,413.9,,388.9,383.3,,,,,,391.7,,,,,
2020-04-10 19:00:00,,,191.7,,175.0,169.4,,,,,,177.8,,,,,
2020-04-10 20:00:00,,,40.8,,34.7,32.2,,,,,,33.6,,,,,
2020-04-10 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-10 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 08:00:00,,,83.3,,91.7,111.1,,,,,,88.9,,,,,
2020-04-11 09:00:00,,,313.9,,316.7,325.0,,,,,,319.4,,,,,
2020-04-11 10:00:00,,,508.3,,519.4,522.2,,,,,,513.9,,,,,
2020-04-11 11:00:00,,,683.3,,688.9,694.4,,,,,,688.9,,,,,
2020-04-11 12:00:00,,,808.3,,805.6,808.3,,,,,,808.3,,,,,
2020-04-11 13:00:00,,,872.2,,875.0,872.2,,,,,,875.0,,,,,
2020-04-11 14:00:00,,,888.9,,888.9,880.6,,,,,,888.9,,,,,
2020-04-11 15:00:00,,,855.6,,852.8,836.1,,,,,,838.9,,,,,
2020-04-11 16:00:00,,,750.0,,741.7,730.6,,,,,,741.7,,,,,
2020-04-11 17:00:00,,,608.3,,580.6,580.6,,,,,,588.9,,,,,
2020-04-11 18:00:00,,,416.7,,391.7,388.9,,,,,,397.2,,,,,
2020-04-11 19:00:00,,,194.4,,177.8,172.2,,,,,,180.6,,,,,
2020-04-11 20:00:00,,,42.2,,35.3,33.6,,,,,,35.0,,,,,
2020-04-11 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-11 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 08:00:00,,,86.1,,100.0,113.9,,,,,,94.4,,,,,
2020-04-12 09:00:00,,,319.4,,322.2,325.0,,,,,,319.4,,,,,
2020-04-12 10:00:00,,,513.9,,530.6,527.8,,,,,,536.1,,,,,
2020-04-12 11:00:00,,,683.3,,700.0,694.4,,,,,,688.9,,,,,
2020-04-12 12:00:00,,,811.1,,805.6,813.9,,,,,,811.1,,,,,
2020-04-12 13:00:00,,,875.0,,877.8,877.8,,,,,,877.8,,,,,
2020-04-12 14:00:00,,,888.9,,888.9,886.1,,,,,,888.9,,,,,
2020-04-12 15:00:00,,,830.6,,850.0,850.0,,,,,,847.2,,,,,
2020-04-12 16:00:00,,,752.8,,741.7,736.1,,,,,,744.4,,,,,
2020-04-12 17:00:00,,,608.3,,588.9,580.6,,,,,,594.4,,,,,
2020-04-12 18:00:00,,,422.2,,397.2,391.7,,,,,,402.8,,,,,
2020-04-12 19:00:00,,,197.2,,180.6,175.0,,,,,,183.3,,,,,
2020-04-12 20:00:00,,,43.9,,36.7,34.7,,,,,,36.4,,,,,
2020-04-12 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-12 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 08:00:00,,,91.7,,102.8,116.7,,,,,,97.2,,,,,
2020-04-13 09:00:00,,,330.6,,327.8,333.3,,,,,,333.3,,,,,
2020-04-13 10:00:00,,,516.7,,527.8,530.6,,,,,,525.0,,,,,
2020-04-13 11:00:00,,,691.7,,702.8,702.8,,,,,,702.8,,,,,
2020-04-13 12:00:00,,,816.7,,811.1,819.4,,,,,,813.9,,,,,
2020-04-13 13:00:00,,,880.6,,883.3,880.6,,,,,,883.3,,,,,
2020-04-13 14:00:00,,,897.2,,894.4,888.9,,,,,,897.2,,,,,
2020-04-13 15:00:00,,,855.6,,855.6,841.7,,,,,,855.6,,,,,
2020-04-13 16:00:00,,,755.6,,744.4,738.9,,,,,,747.2,,,,,
2020-04-13 17:00:00,,,611.1,,594.4,583.3,,,,,,597.2,,,,,
2020-04-13 18:00:00,,,419.4,,400.0,391.7,,,,,,405.6,,,,,
2020-04-13 19:00:00,,,200.0,,183.3,180.6,,,,,,188.9,,,,,
2020-04-13 20:00:00,,,45.3,,38.1,36.7,,,,,,37.5,,,,,
2020-04-13 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-13 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 08:00:00,,,94.4,,113.9,119.4,,,,,,108.3,,,,,
2020-04-14 09:00:00,,,327.8,,330.6,333.3,,,,,,325.0,,,,,
2020-04-14 10:00:00,,,511.1,,522.2,527.8,,,,,,525.0,,,,,
2020-04-14 11:00:00,,,683.3,,702.8,700.0,,,,,,691.7,,,,,
2020-04-14 12:00:00,,,808.3,,800.0,813.9,,,,,,811.1,,,,,
2020-04-14 13:00:00,,,869.4,,880.6,880.6,,,,,,880.6,,,,,
2020-04-14 14:00:00,,,886.1,,894.4,880.6,,,,,,880.6,,,,,
2020-04-14 15:00:00,,,808.3,,794.4,775.0,,,,,,811.1,,,,,
2020-04-14 16:00:00,,,611.1,,722.2,713.9,,,,,,736.1,,,,,
2020-04-14 17:00:00,,,594.4,,572.2,580.6,,,,,,580.6,,,,,
2020-04-14 18:00:00,,,266.7,,400.0,383.3,,,,,,402.8,,,,,
2020-04-14 19:00:00,,,186.1,,186.1,183.3,,,,,,191.7,,,,,
2020-04-14 20:00:00,,,43.1,,0.0,38.1,,,,,,39.2,,,,,
2020-04-14 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-14 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 08:00:00,,,77.8,,91.7,86.1,,,,,,80.6,,,,,
2020-04-15 09:00:00,,,247.2,,244.4,172.2,,,,,,222.2,,,,,
2020-04-15 10:00:00,,,477.8,,372.2,258.3,,,,,,325.0,,,,,
2020-04-15 11:00:00,,,688.9,,336.1,338.9,,,,,,450.0,,,,,
2020-04-15 12:00:00,,,763.9,,375.0,391.7,,,,,,511.1,,,,,
2020-04-15 13:00:00,,,847.2,,627.8,563.9,,,,,,633.3,,,,,
2020-04-15 14:00:00,,,861.1,,686.1,588.9,,,,,,686.1,,,,,
2020-04-15 15:00:00,,,775.0,,619.4,566.7,,,,,,644.4,,,,,
2020-04-15 16:00:00,,,513.9,,527.8,458.3,,,,,,538.9,,,,,
2020-04-15 17:00:00,,,275.0,,366.7,366.7,,,,,,433.3,,,,,
2020-04-15 18:00:00,,,211.1,,250.0,250.0,,,,,,294.4,,,,,
2020-04-15 19:00:00,,,119.4,,111.1,105.6,,,,,,122.2,,,,,
2020-04-15 20:00:00,,,28.1,,24.2,22.5,,,,,,25.6,,,,,
2020-04-15 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-15 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 08:00:00,,,88.9,,88.9,97.2,,,,,,86.1,,,,,
2020-04-16 09:00:00,,,272.2,,200.0,263.9,,,,,,211.1,,,,,
2020-04-16 10:00:00,,,505.6,,266.7,411.1,,,,,,388.9,,,,,
2020-04-16 11:00:00,,,719.4,,380.6,616.7,,,,,,638.9,,,,,
2020-04-16 12:00:00,,,808.3,,394.4,697.2,,,,,,766.7,,,,,
2020-04-16 13:00:00,,,891.7,,877.8,919.4,,,,,,886.1,,,,,
2020-04-16 14:00:00,,,908.3,,886.1,897.2,,,,,,900.0,,,,,
2020-04-16 15:00:00,,,872.2,,875.0,850.0,,,,,,855.6,,,,,
2020-04-16 16:00:00,,,763.9,,747.2,741.7,,,,,,752.8,,,,,
2020-04-16 17:00:00,,,613.9,,594.4,586.1,,,,,,605.6,,,,,
2020-04-16 18:00:00,,,416.7,,408.3,402.8,,,,,,400.0,,,,,
2020-04-16 19:00:00,,,202.8,,194.4,186.1,,,,,,194.4,,,,,
2020-04-16 20:00:00,,,48.9,,43.3,40.6,,,,,,41.4,,,,,
2020-04-16 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-16 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 08:00:00,,,102.8,,130.6,136.1,,,,,,119.4,,,,,
2020-04-17 09:00:00,,,352.8,,355.6,358.3,,,,,,358.3,,,,,
2020-04-17 10:00:00,,,530.6,,572.2,550.0,,,,,,575.0,,,,,
2020-04-17 11:00:00,,,708.3,,727.8,722.2,,,,,,716.7,,,,,
2020-04-17 12:00:00,,,830.6,,825.0,833.3,,,,,,830.6,,,,,
2020-04-17 13:00:00,,,894.4,,897.2,897.2,,,,,,897.2,,,,,
2020-04-17 14:00:00,,,908.3,,908.3,905.6,,,,,,908.3,,,,,
2020-04-17 15:00:00,,,866.7,,869.4,863.9,,,,,,866.7,,,,,
2020-04-17 16:00:00,,,761.1,,758.3,750.0,,,,,,758.3,,,,,
2020-04-17 17:00:00,,,619.4,,594.4,594.4,,,,,,602.8,,,,,
2020-04-17 18:00:00,,,422.2,,408.3,405.6,,,,,,413.9,,,,,
2020-04-17 19:00:00,,,211.1,,197.2,191.7,,,,,,200.0,,,,,
2020-04-17 20:00:00,,,51.7,,44.7,42.5,,,,,,43.6,,,,,
2020-04-17 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-17 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 08:00:00,,,108.3,,133.3,138.9,,,,,,127.8,,,,,
2020-04-18 09:00:00,,,361.1,,363.9,363.9,,,,,,355.6,,,,,
2020-04-18 10:00:00,,,533.3,,544.4,552.8,,,,,,541.7,,,,,
2020-04-18 11:00:00,,,713.9,,727.8,722.2,,,,,,727.8,,,,,
2020-04-18 12:00:00,,,833.3,,827.8,836.1,,,,,,830.6,,,,,
2020-04-18 13:00:00,,,897.2,,900.0,897.2,,,,,,902.8,,,,,
2020-04-18 14:00:00,,,911.1,,911.1,908.3,,,,,,911.1,,,,,
2020-04-18 15:00:00,,,872.2,,869.4,863.9,,,,,,872.2,,,,,
2020-04-18 16:00:00,,,769.4,,761.1,752.8,,,,,,763.9,,,,,
2020-04-18 17:00:00,,,625.0,,600.0,594.4,,,,,,611.1,,,,,
2020-04-18 18:00:00,,,433.3,,413.9,408.3,,,,,,416.7,,,,,
2020-04-18 19:00:00,,,216.7,,200.0,194.4,,,,,,202.8,,,,,
2020-04-18 20:00:00,,,54.2,,46.4,44.2,,,,,,45.0,,,,,
2020-04-18 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-18 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 08:00:00,,,108.3,,136.1,141.7,,,,,,130.6,,,,,
2020-04-19 09:00:00,,,313.9,,352.8,366.7,,,,,,352.8,,,,,
2020-04-19 10:00:00,,,511.1,,541.7,569.4,,,,,,541.7,,,,,
2020-04-19 11:00:00,,,666.7,,700.0,722.2,,,,,,697.2,,,,,
2020-04-19 12:00:00,,,822.2,,822.2,833.3,,,,,,833.3,,,,,
2020-04-19 13:00:00,,,880.6,,888.9,883.3,,,,,,880.6,,,,,
2020-04-19 14:00:00,,,891.7,,905.6,880.6,,,,,,886.1,,,,,
2020-04-19 15:00:00,,,813.9,,800.0,816.7,,,,,,822.2,,,,,
2020-04-19 16:00:00,,,738.9,,669.4,716.7,,,,,,702.8,,,,,
2020-04-19 17:00:00,,,602.8,,580.6,588.9,,,,,,527.8,,,,,
2020-04-19 18:00:00,,,416.7,,416.7,397.2,,,,,,366.7,,,,,
2020-04-19 19:00:00,,,216.7,,202.8,191.7,,,,,,194.4,,,,,
2020-04-19 20:00:00,,,55.3,,15.8,44.4,,,,,,21.9,,,,,
2020-04-19 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-19 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 08:00:00,,,102.8,,138.9,136.1,,,,,,133.3,,,,,
2020-04-20 09:00:00,,,302.8,,341.7,338.9,,,,,,341.7,,,,,
2020-04-20 10:00:00,,,519.4,,522.2,533.3,,,,,,516.7,,,,,
2020-04-20 11:00:00,,,725.0,,722.2,711.1,,,,,,608.3,,,,,
2020-04-20 12:00:00,,,811.1,,816.7,833.3,,,,,,708.3,,,,,
2020-04-20 13:00:00,,,875.0,,727.8,886.1,,,,,,861.1,,,,,
2020-04-20 14:00:00,,,875.0,,641.7,888.9,,,,,,902.8,,,,,
2020-04-20 15:00:00,,,794.4,,627.8,766.7,,,,,,852.8,,,,,
2020-04-20 16:00:00,,,741.7,,550.0,711.1,,,,,,727.8,,,,,
2020-04-20 17:00:00,,,397.2,,455.6,477.8,,,,,,591.7,,,,,
2020-04-20 18:00:00,,,277.8,,302.8,338.9,,,,,,411.1,,,,,
2020-04-20 19:00:00,,,183.3,,147.2,152.8,,,,,,183.3,,,,,
2020-04-20 20:00:00,,,47.5,,35.6,36.1,,,,,,28.3,,,,,
2020-04-20 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 22:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-20 23:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-21 00:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-21 01:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-21 02:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-21 03:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-21 04:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-21 05:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-21 06:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-21 07:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
2020-04-21 08:00:00,,,88.9,,91.7,97.2,,,,,,111.1,,,,,
2020-04-21 09:00:00,,,263.9,,172.2,158.3,,,,,,255.6,,,,,
2020-04-21 10:00:00,,,408.3,,263.9,250.0,,,,,,377.8,,,,,
2020-04-21 11:00:00,,,713.9,,358.3,341.7,,,,,,455.6,,,,,
2020-04-21 12:00:00,,,780.6,,377.8,383.3,,,,,,525.0,,,,,
2020-04-21 13:00:00,,,866.7,,427.8,425.0,,,,,,577.8,,,,,
2020-04-21 14:00:00,,,875.0,,447.2,444.4,,,,,,594.4,,,,,
2020-04-21 15:00:00,,,825.0,,477.8,472.2,,,,,,613.9,,,,,
2020-04-21 16:00:00,,,744.4,,361.1,358.3,,,,,,486.1,,,,,
2020-04-21 17:00:00,,,613.9,,400.0,294.4,,,,,,494.4,,,,,
2020-04-21 18:00:00,,,416.7,,258.3,191.7,,,,,,327.8,,,,,
2020-04-21 19:00:00,,,213.9,,141.7,169.4,,,,,,152.8,,,,,
2020-04-21 20:00:00,,,56.4,,34.7,40.8,,,,,,36.1,,,,,
2020-04-21 21:00:00,,,0.0,,0.0,0.0,,,,,,0.0,,,,,
